election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439706078137180163,2021-09-19T21:40:52.000Z,"@walterkirn @ggreenwald People get the politicians they deserve. It’s not Trudeau, it’s the Canadian sheep that invites this on itself.",en,chairman747,cman,Canada,213,608,9247,False,0,0,0,,,x_api
2021,1439706066389016585,2021-09-19T21:40:49.000Z,EDITORIAL: Trudeau must go – it’s time for O’Toole  | Toronto Sun https://t.co/jE5c5HGbIW,en,inky_mark,Inky Mark,"dauphin,manitoba",20138,0,507456,False,2,9,0,,,x_api
2021,1439705743846883333,2021-09-19T21:39:32.000Z,"@kkirkup @globeandmail Hmm shouldn’t you be calling Trudeau out on his election call, divisive language, and obvious disdain for Western Canada 🤔",en,SLN74849293,SLN,,1479,1011,160659,False,0,0,0,,,x_api
2021,1439705667837775876,2021-09-19T21:39:14.000Z,MALCOLM: Trudeau's campaign has been a bad rerun of an out-dated Liberal playbook - Toronto Sun https://t.co/mqDSlvxYTf,en,billd2025,Bill,,5532,3914,54055,False,1,1,2,,,x_api
2021,1439705653254057984,2021-09-19T21:39:10.000Z,We need to stop the division in Canada! Trudeau is toxic and causing deterioration in Canadian relations! https://t.co/CE79KSSSiL,en,SharonM28627721,Sharon Moore,"Calgary, Alberta",2481,843,75394,False,0,0,0,,,x_api
2021,1439705572182536198,2021-09-19T21:38:51.000Z,"@KenDunc26078355 @JustinTrudeau https://t.co/6XxpGZGXAh
Trudeau threatens Saskatchewan with a clawback of healthcare transfers over private MRI services, does not apply the same standard to private healthcare in Quebec",en,GaryH35105571,Audacity,,36,80,7889,False,0,0,0,,,x_api
2021,1439705530625310725,2021-09-19T21:38:41.000Z,@TGoosed @RomeTimed @JustinTrudeau Definitely not in Vancouver or Toronto since Trudeau has been elected. You need to save at least $50k per year just to keep up with housing inflation. All the while rents have gone up significantly. If you’re not getting big salary/income bumps it’s all for nothing.,en,sharinglung5,S,Canada,132,183,15554,False,0,0,1,,,x_api
2021,1439705529283141637,2021-09-19T21:38:41.000Z,"PREDICTION: Mail-in ballots are going to kill Canadians’ confidence in our elections

Monday there will be a statistical tie bw the @CPC_HQ &amp; @liberal_party

By Wednesday Elections Canada will have counted the million mail-in ballots, of which 80% will go surprisingly go to Libs",en,KaranKang017,Karan Kang,,1208,1810,7190,False,0,0,0,,,x_api
2021,1439705470227341327,2021-09-19T21:38:27.000Z,"@johnhut53207397 @JustinTrudeau Justin uses 2 tier healthcare! Rexal stop lying. https://t.co/6XxpGZGXAh
Trudeau threatens Saskatchewan with a clawback of healthcare transfers over private MRI services, does not apply the same standard to private healthcare in Quebec",en,GaryH35105571,Audacity,,36,80,7889,False,0,2,0,,,x_api
2021,1439705461243060226,2021-09-19T21:38:25.000Z,@mileslunn @KatlynHarrison People hate Trudeau. Kenney opened up for summer. People were happy. I’ve never seen so many out of province license plates as I had this summer in Alberta. People don’t hate him for trying. Polls lie.,en,AdrestiaNorth,Adrestia North,Earth,635,1389,37373,False,0,2,1,,,x_api
2021,1439705458386903047,2021-09-19T21:38:24.000Z,https://t.co/TY05vMYHil,zxx,Atomic8888,Cloud Walker,Canada,240,405,17332,False,0,0,0,,,x_api
2021,1439705382545510402,2021-09-19T21:38:06.000Z,"So trudeau is saying Canadians that disagree with him will have their rights removed!  

Lovely

#dictator #canada #trudeau",en,TrueBLB,BLB,None of your business ,3336,923,33286,False,7,22,4,,,x_api
2021,1439705377289949185,2021-09-19T21:38:05.000Z,Canada are you ready for the big cheat tomorrow?  Vote Trudeau out and share your vote after you vote.,en,m_keenum,🍊🇺🇸MARGO🇺🇸🍊,USA🇺🇸,24341,21895,128368,False,6,10,1,,,x_api
2021,1439705359610892289,2021-09-19T21:38:00.000Z,"PM Trudeau had a shot but due to his lust for power, he even put Liberal climate plan at risk with this 36 day snap election. The shortest timeframe chosen to catch opposition parties scrambling, and not enough time for Elections Canada to properly set up polls. #cdnpoli #Elxn44 https://t.co/IZ09KYhp79",en,zeroguerre,Zero Guerre 🇵🇸🇵🇸,Treaty 7 Territory,615,1166,107990,False,0,0,0,,,x_api
2021,1439705348974206985,2021-09-19T21:37:58.000Z,"@JimDuncan16 @paulyoungcpa @sunlorrie @CPC_HQ @erinotoole @JustinTrudeau True Quebec is hard to please but what I'm saying is the multiculturalism aspect that is so ""xenophobic"" and radical and scary is actually not at all... Liberal government wants Canada to have 100 million people by 2050 and is bringing in 500k immigrants a year",en,Aceofpk3rz,Corey,,21,158,247,False,0,0,1,,,x_api
2021,1439705317785280513,2021-09-19T21:37:50.000Z,@NellU88 @TheTorontoSun Why do liberals always bring up trump?!  no one in Canada is like trump give it a rest. Trudeau is an incompetent moron we need someone else ASAP.,en,methgator1,^*^,"Leduc, Alberta",148,245,12060,False,0,0,1,,,x_api
2021,1439705262785503236,2021-09-19T21:37:37.000Z,"@JonathanWNV The Liberal ""climate plan"" includes importing oil from Saudi Arabia, while blocking pipelines from Alberta. Go figure",en,CimrmanTaky,Taky Cimrman,,433,412,65155,False,0,0,0,,,x_api
2021,1439705218833424384,2021-09-19T21:37:27.000Z,"@hollycellis2 I’m baffled that you would vote for Trudeau, Ford had to clean up a Liberal mess in Ontario.",en,Dennis20019504,Dennis,,1,44,43,False,0,1,0,,,x_api
2021,1439705212231602179,2021-09-19T21:37:25.000Z,"@JAstford @ExPat66273532 @JustinTrudeau Well, I’ve been living in Toronto for 20 years, and I have never been so anxious and feel unsafe ever comparing to time b4 Trudeau became PM. If one is not blind or deaf, she/he should be aware of brutal crimes on news happing every day in Toronto. It had never been like this b4",en,funnysun,funnysun,"Toronto, Ontario",48,257,1413,False,0,0,0,,,x_api
2021,1439705173966811139,2021-09-19T21:37:16.000Z,"Canadian media don't rwant to admit it but @liberal_party has had clear messaging: End the pandemic; fight anti-vaxxers; $10/day child care; we're the climate change for real party; build housing. I'd bet on them to outperform the polls, which are already trending their way. https://t.co/7emNyH6tQg",en,blankslate2017,Blank Slate,,7184,1705,212912,False,0,4,0,,,x_api
2021,1439705021994741772,2021-09-19T21:36:40.000Z,"I love how people are hating on Trudeau for calling an election in the 4th wave when everyone else was demanding an election in the 3rd wave. 

The hypocrisy abounds in Canada! 😂",en,BrandonNickel36,Brandon Nickel,"Ontario, Canada",410,2362,27077,False,0,0,0,,,x_api
2021,1439704928147189762,2021-09-19T21:36:17.000Z,"@theJagmeetSingh It makes me curious why those who think they are progressive, don't see the incredible positive accomplishments the Liberals have done for Canada, and continue to do.  The best call for Canada is a Trudeau government. https://t.co/0CkQfGWhVs",en,SoMersVick,Vickie Somers #TeamCanada #CanadaGuards #ProCanada,,2503,2093,117889,False,0,0,0,,,x_api
2021,1439704917992693766,2021-09-19T21:36:15.000Z,@338Canada The polls showed a Liberal win for Nova Scotia too. 🤣,en,tamreidwagner,Tammy,Canada,902,608,13859,False,0,0,0,,,x_api
2021,1439704892554113025,2021-09-19T21:36:09.000Z,@Bzubyk @FairQuestions MSM (especially CBC) would rather question O'Toole on vaccinations for his party than foreign affairs.  So sad for these two.  I doubt their families are voting for Trudeau.  A big Fail for Canada on this file!,en,CGY2022,JP - 2025 🇨🇦🇺🇦,"Calgary, Alberta",227,506,15852,False,0,0,0,,,x_api
2021,1439704720352768001,2021-09-19T21:35:28.000Z,"@charlesadler @abacusdataca @JustinTrudeau BC westerner here, don’t clump us in with Preries. We are the West they are stuck in the middle of nowhere. I’m totally ok with Liberal majority 😃",en,__LoveThySelf,I am woke-deal with it,,380,376,48366,False,3,16,1,,,x_api
2021,1439704704536170500,2021-09-19T21:35:24.000Z,@LilBigMan60 @DrGillLeighton @erinotoole @BBCNews @Reuters @Telegraph Zero died as a result of the CanSino backstab - Trudeau knew enough to order from many sources and undoubtedly saved thousands of Canadian lives because of that wisdom &amp; have a nice day.🙂😷🖕#cdnpoli #Elxn44,en,CheatingCPC,John Hayden,,4,1,573,False,0,0,0,,,x_api
2021,1439704580246458368,2021-09-19T21:34:55.000Z,"So, Trudeau's LPC:

Gives 1.2 billion to CBC, and promises $400 million more.

Gave $600 million to msm in Canada every year.

Pays emergency $61 million to friendly press organizations just before federal election.

And complains about the ""struggle"" to get his ""message"" across? https://t.co/9rGP7jLkbS",en,gerrymoran45,Gerry Moran,,134,394,4414,False,0,0,0,,,x_api
2021,1439704558494695429,2021-09-19T21:34:49.000Z,@CathieRMillsap @garbostreasures @canteach @JustinTrudeau Again the being revaccinated isn't up to Trudeau. That is a provincial decision. And you can travel with the Canadian AZ. Almost all countries recognize it for business travel. So if you are split from your family that is because you didn't look into work exemptions.,en,djsasso,djsasso,,34,193,797,False,0,0,1,,,x_api
2021,1439704497010274304,2021-09-19T21:34:35.000Z,"@DanNickel @liberal_party In the confirmation letter you received from election Canada, they gave you a  EC number and directions and a phone number or website. I used phone # .",en,sajanorth22,Vinny Zin☘️👏😷🌎🌄🇨🇦💛💙🌻,,5426,5824,174022,False,0,0,0,,,x_api
2021,1439704490446397449,2021-09-19T21:34:33.000Z,Justin Trudeau and Erin O’Toole blitz key battlegrounds ahead of Canada election https://t.co/48VwSVQXsO https://t.co/5Oi3hxxrcf,en,ZyiteGadgets,Zyite (E-Scooters World),http://www.zyite.com/,3316,4558,2016948,False,0,0,0,,,x_api
2021,1439704426676056065,2021-09-19T21:34:18.000Z,"@AdrestiaNorth @KatlynHarrison So you think Kenney could still win?  I have family in Alberta and they dislike both, but I can read polls and polls show Trudeau's approval in low 30s in Alberta, Kenney's is down in 20s and falling.",en,mileslunn,Miles Lunn 🇨🇦🇺🇦🇮🇱🇬🇱,"Vancouver, British Columbia",3135,444,328040,False,0,0,2,,,x_api
2021,1439704384154181633,2021-09-19T21:34:08.000Z,"Sock Soy Boy 
#TimesUpTrudeau
#TrudeauMustGo 

Canada Can't Afford Anymore Trudeau!

Let's Make Sure This Time.

#Vote
#Elxn44 
Let's Turn Canada Blue Again.
#VoteCPC

DO NOT WASTE YOUR VOTE ON
BERNIER.
He's in it for Trudeau
They're Too close
Tides Foundation
Soros Connection https://t.co/WASAcIqs4e",en,MrMaxPatriot1,MajorMaxPatriot💙🇨🇦,B.C. Canada 🍁,10884,10508,59094,False,0,0,0,,,x_api
2021,1439704353217073152,2021-09-19T21:34:00.000Z,@deezymay1 Not in Canada where they should be. Ask Trudeau.,en,SilverPaws1114,Pure_Blooded_Canadian 🇳🇱🇩🇪🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Winnipeg, Manitoba",403,549,3775,False,0,1,0,,,x_api
2021,1439704336704188422,2021-09-19T21:33:56.000Z,"@CTVNews Did Trudeau actually answer any questions with a plan to end the pandemic? He went around Canada pronouncing the LPC were the only party to end the pandemic then set about blaming everyone else for our current situation despite being PM the past 5+ years. So no, it didn’t stick.",en,McMillanPottery,Biddyboyblue,Hope River,243,149,11011,False,0,2,0,,,x_api
2021,1439704263697965058,2021-09-19T21:33:39.000Z,"Feeling super anxious about the election yall. I don’t like Trudeau but I’d rather be stuck with him again than with O’Toole. I’ll still be voting orange cause I believe Canada needs to see just how many of us actually back there NDP, but damn I’m anxious. Please don’t go blue.",en,DBenitez95,Diana Benitez 🐌,"Edmonton, Alberta",3905,749,40510,False,0,1,0,,,x_api
2021,1439704193510613000,2021-09-19T21:33:22.000Z,"The White People’s Party of Canada
A Neo-Nazi Campaigning for Maxime Bernier
Christopher OLDCORN
Aug 31, 2019·4 min read
Journalists-who-support-Hate populous Hindutva-divisive-killer-Modi-wanted PPC-leader at the 2021-debates?
Unfortunate-PM Trudeau?Anita Anand-friendship- Modi? https://t.co/XDUCl7fwuF https://t.co/P0PGgNRyuS",en,bhimnnkd,Bhim Singh,World-a human universal family,620,508,19783,False,0,0,0,,,x_api
2021,1439704186975891459,2021-09-19T21:33:21.000Z,Demain c'est élections fédérales au Canada. Trudeau aurat-il réussit un coup de maître ou se sera-t-il magistralement foiré ? (Sûrement entre deux mais plus proche de la 2e quand même),fr,Voltphrey,LDeR 🇺🇦🇪🇺🇫🇷,Europe,1424,573,44874,False,4,2,0,,,x_api
2021,1439704158127497216,2021-09-19T21:33:14.000Z,"CANADA,  damn spell check every time I type Trudeau it corrects to ""asshole"".",en,tr6_guy,TR6Guy,"Communist 🇨🇦, Sunny 🇲🇽",28980,1632,72993,False,2,13,2,,,x_api
2021,1439704152729395205,2021-09-19T21:33:13.000Z,"@omgitsreg @JustinTrudeau @EricTrump Unless of course you are the Liberal Party of Canada finally responding. Not likely though, lol",en,clint_corbett,Clint Corbett,"Glace Bay, Nova Scotia, Canada",373,882,25358,False,0,0,0,,,x_api
2021,1439704133133496322,2021-09-19T21:33:08.000Z,"Alberta #ucp Premier @jkenney, through #VaccinePassports, is doing more to divide the population against itself than any federal #Liberal  government has ever done. He’s creating an “in” and an “out” group.  What next?  Yellow stars on the outer clothing of the #Unvaccinated?",en,scbritton,Steven Britton,Nowhere near you. ,828,700,53787,False,0,0,0,,,x_api
2021,1439704036546990084,2021-09-19T21:32:45.000Z,There is no one in Canada less qualified to lecture us on racism than Trudeau who dressed up and mocked people of colour.,en,Rythmol81,D. Fowler,Canada,6352,5426,208456,False,25,53,6,,,x_api
2021,1439704001512022017,2021-09-19T21:32:37.000Z,"@3rdtimewalter @LSCtwit1 @LeslieMaggie @MeaneyJim @WaytowichNeil @erinotoole @JustinTrudeau @liberal_party Included more than one in Canada - BC, SK, NS, NF, all completed safely",en,han_dick,Canada is Awesome. #StillLovingTheBlueJays,,327,514,7561,False,0,2,0,,,x_api
2021,1439703832213299204,2021-09-19T21:31:56.000Z,@RogerJBaker @kinsellawarren @David_Moscrop Liberal minority. Bloc picks up a couple of seats. PPC still gets bupkis. Green still suffers EM. Cons lose seats to NDP and Libs. The two Alberta seats go red.,en,PaulWCraig1,Paul W Craig,"Oshawa, Ontario",729,1727,43649,False,0,1,0,,,x_api
2021,1439703828606107652,2021-09-19T21:31:55.000Z,"Canadian Prime Minister Justin Trudeau, crisscrossing the country making a last pitch to voters before Monday's election, said on Sunday only his Liberals could end the COVID-19 pandemic and accused his main rival of taking the wrong approach. https://t.co/xNZKM04R2Q",en,BagalueSunab,Caribbean disaster🇯🇲🇹🇹,Jamaica- Trinidad &Tobago,4174,4930,423019,False,0,0,0,,,x_api
2021,1439703756690444289,2021-09-19T21:31:38.000Z,"@tarcohello @Travisdhanraj @erinotoole @jkenney @JustinTrudeau It's a settled law in Canada...
We are not the US.
It has been thru legislation.. it's not even a political point.. unless your a liberal trying to pretend were the US.",en,LindaB31413409,LCB 🇨🇦☮,planet earth,1144,1477,38862,False,0,5,1,,,x_api
2021,1439703650625069059,2021-09-19T21:31:13.000Z,"@erinotoole PC @ 💙, but can't vote for candidates w/no skills/exp. No added value for govt. Everybody is an advocate/consultant these days. No real job exp to b verified. This is a job, just like any other job. Well-qualified people to run Canada! Sadly the candidate in my area is a Liberal",en,AndreaMon17,Andrea M,Toronto,8,13,95,False,0,0,0,,,x_api
2021,1439703595671293954,2021-09-19T21:31:00.000Z,"Si Trudeau gana, ¿qué pasará con los impuestos a bancos y compañías de seguros? Las encuestas dicen que la carrera está cerrada. Esto se juega Canadá:

https://t.co/msGMys5sp2",es,BloombergLinea_,Bloomberg Línea,,42824,46,113512,False,0,0,0,,,x_api
2021,1439703578201964544,2021-09-19T21:30:56.000Z,Low-income seniors say they've been ignored this election | CBC News https://t.co/3h8HrHrrET #election #Canada #seniors #poverty #dignity @NDP  @liberal_party @CanadianGreens,en,beitris,beitris,"Toronto, Canada",305,211,97454,False,0,0,0,,,x_api
2021,1439703559335862275,2021-09-19T21:30:51.000Z,#Trudeau to Go? Election Day in Canada Beckons. https://t.co/JrCR26E6QB,en,tonyspam,AP,,1602,4926,135723,False,1,1,0,,,x_api
2021,1439703548795703296,2021-09-19T21:30:49.000Z,"ICYMI: Heading into the federal election campaign’s final days, the Liberal and Conservative parties are in a dead heat nationally in a race with an uncertain outcome. https://t.co/0Oft00NAXK",en,PCInews_X,Philippine Canadian Inquirer,"Vancouver, British Columbia",556,73,53371,False,0,0,0,,,x_api
2021,1439703454587527180,2021-09-19T21:30:26.000Z,"@joe_warmington Regardless of what problem was going on in Canada, the star would be rooting for the liberals. Unless of course it was one that the liberal party and their leader created. Then 🦗🦗🦗. 🤬",en,TA38720548,TA 🇨🇦,"Peterborough, Ont. 🇨🇦 ",1582,2311,34953,False,0,0,0,,,x_api
